,search term,tweet_id,sentiment,tweet
213,matt hancock,1597641898138927105,-85.0,Folks it has to be said; IF? ONLY Millions of people were as Angered/Outraged about Murder Knife Crime &amp; Children killin…
214,matt hancock,1597641871911956480,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
215,matt hancock,1597641857042829312,-57.0,I really couldn't care less how cheerfully or humbly Matt Hancock eats a camel's penis.  Nurses in my hospital died of t…
216,matt hancock,1597641852408442881,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
217,matt hancock,1597641830744530945,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
218,matt hancock,1597641729196191744,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
219,matt hancock,1597641727204261888,13.0,Exclusive MPs including Hancock raked in £9.6m from second jobs in a year https//t.co/JV46nSsWq1
220,matt hancock,1597641726503837696,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
221,matt hancock,1597641587051401219,-30.0,Matt Hancock will meet with MPs this week after his controversial stint on I'm A Celeb got him suspended from his own party.   https//t.co/IOUS3uxGSK
222,matt hancock,1597641543602823168,-69.0,"If Matt Hancock has the whip suspended for abandoning his constituents to go on I'm A Celebrity, Geoffrey Cox should have…"
223,matt hancock,1597641441383415808,0.0,"Moonlighting MPs including ‘I’m a Celeb’  Matt Hancock have pocketed £9.6m by working second jobs in just over a year,…"
224,matt hancock,1597641405559877635,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
225,matt hancock,1597641363541327873,-74.0,"Julian Assange is in prison for revealing  USA military murdering civilians, while Matt Hancock, who is responsible for th…"
226,matt hancock,1597641329798152192,-57.0,I really couldn't care less how cheerfully or humbly Matt Hancock eats a camel's penis.  Nurses in my hospital died of t…
227,matt hancock,1597641321967067136,-5.0,Poor Matt Hancock has “been through the ringer” 😒 I’d have thought the ringer would be your loved one dying alone https//t.c…
228,matt hancock,1597641314736099328,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
229,matt hancock,1597641301906055169,-96.0,Folks it has to be said; IF? ONLY Millions of people were as Angered/Outraged about Murder Knife Crime &amp; Children killing Children as they were about Matt Hancock being on I’m Celebrity; We? might just start concentrating on what is REALLY serious in Britain; There I’ve sad it!🤷‍♂️
230,matt hancock,1597641184079671300,44.0,"""MPs view the Commons as merely good for their CVs. Careerism has eclipsed duty... Nobody more than Matt Hancock epito…"
231,matt hancock,1597641176764493824,-10.0,And the BBC are STILL dodging this. They remembered to report Matt Hancock coming third on I'm a Celeb though...
232,matt hancock,1597640998904942592,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
233,matt hancock,1597640966500159488,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
234,matt hancock,1597640863274139651,49.0,#jeremyvine Matt Hancock didn’t release anyone into a care home. They were released by doctors who’s job it was to assess t…
235,matt hancock,1597640851412291584,-65.0,Newmarket town council voted almost unanimously to call for the resignation of currently suspended local MP and former heal…
236,matt hancock,1597640743497396224,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
237,matt hancock,1597640713852030976,-20.0,"I’m sure the inquiry will cover Matt Hancock and Boris Johnson, corrupt as the Tories are. Don’t cry over it."
238,matt hancock,1597640688153559040,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
239,matt hancock,1597640669283028992,44.0,I think matt hancock wrote a gov paper on supporting this.
240,matt hancock,1597640664602521600,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
241,matt hancock,1597640662446657538,-30.0,"Remember that time Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30…"
242,matt hancock,1597640610466664448,59.0,I thought Matt Hancock a Pratt but after I’m a Celebrity I think we all have a different option of him. So perhaps it was good that we were able to see this.
243,matt hancock,1597640608331751424,-5.0,Poor Matt Hancock has “been through the ringer” 😒 I’d have thought the ringer would be your loved one dying alone https//t.c…
244,matt hancock,1597640573019893760,-77.0,very harsh to compare Matt Hancock to Harold Shipman who had a far lower death toll and never wasted £37 billion or bought…
245,matt hancock,1597640556334952449,-57.0,Matt Hancock's constituents are absolutely raging https//t.co/q2hyPWyZKn
246,matt hancock,1597640535807643648,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
247,matt hancock,1597640497799262208,-82.0,Tony!   Get your tongue out of that poor man's arsecrack this instant!  You're not meant to do it through the fence ffs.  https//t.co/clMcKVBxms
248,matt hancock,1597640460268638208,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
249,matt hancock,1597640406790852608,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
250,matt hancock,1597640384213307392,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
251,matt hancock,1597640346108059649,3.0,Just a reminder Matt Hancock is a nasty piece of #Tory shite who is happy to see schoolchildren go hungry &amp; couldn't giv…
252,matt hancock,1597640331075338240,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
253,matt hancock,1597640304949329921,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
254,matt hancock,1597640265761595392,-36.0,"How on earth. No let’s rephrase. Why on earth, are we discussing, as headline news, 1) Matt Hancock’s serious political…"
255,matt hancock,1597640213924577280,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
256,matt hancock,1597640083527860225,-5.0,Poor Matt Hancock has “been through the ringer” 😒 I’d have thought the ringer would be your loved one dying alone https//t.c…
257,matt hancock,1597640006553993217,38.0,"Lest we forget  Matt Hancock 'lied' when he said care homes were protected in lockdown, victim's daughter says  https//t…"
258,matt hancock,1597639982549991424,42.0,Recently on BBC Three Counties “what do you think of Matt Hancock” …must be in preparation for sharing with BBC Suffolk?
259,matt hancock,1597639978892242944,53.0,"Tony Blair thinks Matt Hancock was courageous for going on I'm a Celebrity, he also acknowledges that he has been out…"
260,matt hancock,1597639933589852161,-30.0,"Remember that time Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30…"
261,matt hancock,1597639912014036993,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
262,matt hancock,1597639872444919810,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
263,matt hancock,1597639811938267137,-40.0,Matt Hancock should now be deselected and lose his seat. There should be a by-election to get a new MP.
264,matt hancock,1597639710297292800,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
265,matt hancock,1597639698784321536,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
266,matt hancock,1597639611572191232,0.0,"I had been thinking we would be wiped out at the next general election, but seeing people vote for Matt Hancock to be in the…"
267,matt hancock,1597639607709237248,-40.0,"Corrupt #Tory MP Matt Hancock oversaw the deaths of 200,000+ people, dumped 40k Covid-infected patients into care…"
268,matt hancock,1597639603527520257,0.0,How long before Matt Hancock throws his name into the ring for the new James Bond?
269,matt hancock,1597639545088245760,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
270,matt hancock,1597639529112166402,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
271,matt hancock,1597639502126026752,89.0,Please do not vote for Matt Hancock to win I’m a Celeb. It’s a huge slap in the face to everyone who lost a loved one d…
272,matt hancock,1597639421863825408,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
273,matt hancock,1597639345011568640,0.0,Jungle MP Matt Hancock has been urged to trigger a by-election - or face being booted out by local Torie https//t.co/G…
274,matt hancock,1597639306637873154,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
275,matt hancock,1597639284777181184,68.0,I’m A Celeb's Matt Hancock finally returns to UK amid calls to QUIT as an MP #Entertainment #TV #calls #Celebs #FINALLY #Hancock #Matt #Quit #returns #Entertainment #TV #calls #Celebs #FINALLY #Hancock #Matt #Quit #returns https//t.co/3cN09SsXf4
276,matt hancock,1597639216217063424,-10.0,This is Betty and my husband at our wedding.   She was in a care home and died because Matt Hancock decided to let covid p…
277,matt hancock,1597639126681284608,0.0,Matt Hancock should move to the jungle...
278,matt hancock,1597639118217183235,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
279,matt hancock,1597639116044181504,-40.0,"Corrupt #Tory MP Matt Hancock oversaw the deaths of 200,000+ people, dumped 40k Covid-infected patients into care…"
280,matt hancock,1597639098436440064,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
281,matt hancock,1597639078610341888,-57.0,Why on earth would this guy want to contact Matt Hancock if he is feeling suicidal? Click bait media story.
282,matt hancock,1597639044888154117,-74.0,"West Suffolk MP Matt Hancock lost ""I'm a celebrity"". He's lost the Tory whip.   --JJ Jackson wonders if he'll also lose hi…"
283,matt hancock,1597638959550828549,-57.0,I really couldn't care less how cheerfully or humbly Matt Hancock eats a camel's penis.  Nurses in my hospital died of t…
284,matt hancock,1597638929054060544,86.0,Dear  please stop making Matt Hancock out to be a hero Sincerely Every nurse in the UK  #ImACelebrity #Nursing
285,matt hancock,1597638883399073793,-40.0,"Corrupt #Tory MP Matt Hancock oversaw the deaths of 200,000+ people, dumped 40k Covid-infected patients into care…"
286,matt hancock,1597638865548103681,23.0,"If you're wondering how on earth Matt Hancock reached the final of I'm a Celebrity, his PR team launched a TikTok campaign,…"
287,matt hancock,1597638839061090305,-78.0,"Everybody was bitching about Matt Hancock in the jungle! However, what is much MUCH WORSE is that woke, ridiculous ‘minister of Sports’ wearing an LGBTXYZ or whatever bracelet - in Qatar!!! If you and the community wish their lot to behave here, then do the same there OK!!!!"
288,matt hancock,1597638827514167297,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
289,matt hancock,1597638821939621890,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
290,matt hancock,1597638821881204736,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
291,matt hancock,1597638756601065474,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
292,matt hancock,1597638687055314944,0.0,Options  Boris did it. Matt Hancock caused it. Brexiteers caused it. It happened due to Brexit.  Cost of living caused it. NWO have started blowing up London.  It was Putin Climate change Diane Abbot trying to cook Fishy Sunak's wallet exploded . https//t.co/TmWpizC3EQ
293,matt hancock,1597638656575295488,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
294,matt hancock,1597638639227662337,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
295,matt hancock,1597638519089922054,0.0,Questions remain as to when he plans to return to his work as an MP https//t.co/FqQ4LHv5Wc
296,matt hancock,1597638446604247041,0.0,Matt Hancock came third on I'm A Celebrity 🙄
297,matt hancock,1597638444494520320,20.0,Matt Hancock must have the best PR manager in the British media. How else to explain why such a loathsome lying cretin has a…
298,matt hancock,1597638442175049728,-57.0,I really couldn't care less how cheerfully or humbly Matt Hancock eats a camel's penis.  Nurses in my hospital died of t…
299,matt hancock,1597638385249968128,0.0,NEW Matt Hancock finally returns to UK after a nearly a MONTH away without girlfriend Gina amid calls for him to quit his MP career  #ImACeleb | #ImACelebrity   https//t.co/DxZHJqi6KI
300,matt hancock,1597638344527446016,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
301,matt hancock,1597638340001816578,0.0,This needs to be sent to UK PM and Matt Hancock.
302,matt hancock,1597638328974594048,86.0,Dear  please stop making Matt Hancock out to be a hero Sincerely Every nurse in the UK  #ImACelebrity #Nursing
303,matt hancock,1597638257986052102,-40.0,"Corrupt #Tory MP Matt Hancock oversaw the deaths of 200,000+ people, dumped 40k Covid-infected patients into care…"
304,matt hancock,1597638257898291201,76.0,"I actually think Matt Hancock would make quite a good Bond, a character who enjoys sh*gging when he’s meant to be at wor…"
305,matt hancock,1597638196455944192,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
306,matt hancock,1597638186549018624,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
307,matt hancock,1597638161009475584,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
308,matt hancock,1597638138985254912,-72.0,Matt Hancock - Brutal way he told his heartbroken wife he was having a passionate affair with Gina Coladangelo  https//t.co/a2…
309,matt hancock,1597638087554867202,66.0,Matt Hancock and Gina Coladangelo donned white outfits for the wrap I’m Celebrity Get Me Out Of Here Party 🎉 https//t.co/zRHpJH9jsW
310,matt hancock,1597638071197257728,0.0,I responded to a tweet from someone I follow with a systematic set of replies as to why I detest Matt Hancock.  The re…
311,matt hancock,1597638053132107777,0.0,I’m A Celeb finalist Matt Hancock finally returns to UK without girlfriend Gina amid calls for him to QUIT MP career https//t.co/DyOx6HzWEw
312,matt hancock,1597638021704470528,-3.0,Do you believe that Matt Hancock should be in prison for his involvement over care home deaths and his policies during t…
313,matt hancock,1597637932944621568,90.0,"Tony Blair praises Matt Hancock's 'courageous' decision to appear on I'm A Celebrity.    Yeah, takes a lot of courage to…"
314,matt hancock,1597637887163785217,27.0,"Ahh so Matt Hancock has been linked with hiring a PR firm to run mass voting on his behalf, what a surprise ey. Can't ev…"
315,matt hancock,1597637719903330304,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
316,matt hancock,1597637704795443201,0.0,This Matt Hancock? https//t.co/kb8kF8aCjx
317,matt hancock,1597637657508466688,86.0,Dear  please stop making Matt Hancock out to be a hero Sincerely Every nurse in the UK  #ImACelebrity #Nursing
318,matt hancock,1597637484418334722,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
319,matt hancock,1597637365996003328,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
320,matt hancock,1597637313156517889,44.0,Midazolam Matt Hancock is responsible for elderly deaths !! https//t.co/2q5odO6RvF
321,matt hancock,1597637245158141952,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
322,matt hancock,1597637226669932546,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
323,matt hancock,1597637207569084417,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
324,matt hancock,1597637131564109824,60.0,"Postponed. Love to say it’s because of a legal wrangle involving me, Piers Morgan and Matt Hancock…but it’s not. It’s simply…"
325,matt hancock,1597637068074921984,49.0,#jeremyvine Matt Hancock didn’t release anyone into a care home. They were released by doctors who’s job it was to assess t…
326,matt hancock,1597637018988998656,0.0,Even if only it's a few days before he returns at a minimum Matt Hancock's spent over two months in Australia -away fr…
327,matt hancock,1597637001603387393,53.0,Tony Blair praises Matt Hancock for ‘courageous’ decision to appear on ‘I’m a Celebrity’ https//t.co/dsgsKxPrmi
328,matt hancock,1597636989322694657,49.0,#jeremyvine Matt Hancock didn’t release anyone into a care home. They were released by doctors who’s job it was to assess t…
329,matt hancock,1597636940572262401,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
330,matt hancock,1597636914982817792,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
331,matt hancock,1597636871974457344,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
332,matt hancock,1597636856325509120,49.0,#jeremyvine Matt Hancock didn’t release anyone into a care home. They were released by doctors who’s job it was to assess t…
333,matt hancock,1597636826780815361,59.0,Liz Truss here. So happy for Matt Hancock becoming King Koala! I missed him eating the kangeroo's penis. I thought it would ha…
334,matt hancock,1597636765963415554,0.0,"For Matt Hancock, the road to redemption pass through Wormwood Scrubs."
335,matt hancock,1597636709638082561,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
336,matt hancock,1597636709034131459,40.0,"Just in case anyone thinks that what Matt Hancock did was ""the best that could be done under difficult circumstances"",…"
337,matt hancock,1597636707796815874,-12.0,Why is that people can't stop thinking that Matt Hancock was to blame because we all make mistakes and most of the people did not sick to the COVID 19 rules so why are you all being this man down he said sorry for that he did so why can't you leave it there
338,matt hancock,1597636682509340672,-26.0,Liz Truss here. So happy for Matt Hancock becoming King Koala! I missed him eating the kangeroo's penis. I thought it would have been a dead one. Michelle Mone did offer to sell me a souvenir picture for a small sum. Its a one off she says. #ToryCostOfGreedCrisis #TorySleaze https//t.co/Z11WgXwaSE
339,matt hancock,1597636612309266432,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
340,matt hancock,1597636555929174019,71.0,Watch Matt Hancock affair video as he kisses Gina Coladangelo in his office after checking the coast is clear | The Sun https//t.co/G5B49zL1Rk
341,matt hancock,1597636523641294848,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
342,matt hancock,1597636517077217283,0.0,Things could have gone in a totally different direction 🗳️  https//t.co/j8eJbsATgJ
343,matt hancock,1597636507208101888,0.0,He will return to Westminster by the end of the week  https//t.co/W52iBplhmS
344,matt hancock,1597636492196982790,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
345,matt hancock,1597636459212996608,0.0,"Matt Hancock has tonight finished third in the final of I'm A Celebrity. Less than 18 months ago, he was Health Secretary during a…"
346,matt hancock,1597636446034497537,-36.0,I’m especially worried about the coverage Michelle Mone and Matt Hancock are receiving. It means  is not getti…
347,matt hancock,1597636437373247488,27.0,I wonder what Matt Hancock’s children must  think of seeing their dad come out the jungle to be  greeted by another wo…
348,matt hancock,1597636434617602049,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
349,matt hancock,1597636392125104129,61.0,"📢 YES!  Newmarket Town Council in Matt Hancock's constituency just passed this motion!  ""Newmarket Town Council calls f…"
350,matt hancock,1597636363507363840,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
351,matt hancock,1597636208217452544,-10.0,This is Betty and my husband at our wedding.   She was in a care home and died because Matt Hancock decided to let covid p…
352,matt hancock,1597636199610429440,-48.0,ITV I'm A Celebrity's Chris Moyles slams 'fake' Matt Hancock after jungle exit https//t.co/snza2cTP38
353,matt hancock,1597636197622640640,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
354,matt hancock,1597636176034553856,60.0,"Postponed. Love to say it’s because of a legal wrangle involving me, Piers Morgan and Matt Hancock…but it’s not. It’s simply that  Hawkins will be covering for  tomorrow instead. https//t.co/OZQ30f0BuK"
355,matt hancock,1597636134389321729,0.0,Moonlighting MP's.  https//t.co/lRGSL67VkY
356,matt hancock,1597636132606398470,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
357,matt hancock,1597636106740068352,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
358,matt hancock,1597636054215188480,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
359,matt hancock,1597636046422167552,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
360,matt hancock,1597636037534449664,0.0,Why Matt Hancock went on #ImACeleb https//t.co/HOwMscw8vR
361,matt hancock,1597636012423147520,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
362,matt hancock,1597635992600858625,-48.0,We need a word for the way political figures who have done terrible things are rehabilitated by television.  So here’s a…
363,matt hancock,1597635964960051201,0.0,"Matt Hancock🙄 Ben Jennings - The Guardian, 29/11/22 https//t.co/r5p1mmbP31"
364,matt hancock,1597635924787011584,-62.0,"Look, Matt Hancock did not kill anyone.  His name was not put as cause of death on death certificates   My bro…"
365,matt hancock,1597635920500789249,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
366,matt hancock,1597635897675370496,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
367,matt hancock,1597635883972276224,61.0,"📢 YES!  Newmarket Town Council in Matt Hancock's constituency just passed this motion!  ""Newmarket Town Council calls f…"
368,matt hancock,1597635859683344385,0.0,"Moonlighting MPs including ‘I’m a Celeb’  Matt Hancock have pocketed £9.6m by working second jobs in just over a year,…"
369,matt hancock,1597635812866551810,0.0,"Councillor Andy Neal, from MP Matt Hancock's West Suffolk constituency, says they ""hadn't noticed"" he had even left them for the I'm A Celebrity jungle.  ""Politically, he's finished!""  https//t.co/0n9ZZ3vWsg"
370,matt hancock,1597635753085140993,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
371,matt hancock,1597635739067461632,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
372,matt hancock,1597635648714072065,61.0,"📢 YES!  Newmarket Town Council in Matt Hancock's constituency just passed this motion!  ""Newmarket Town Council calls f…"
373,matt hancock,1597635642611367937,-10.0,This is Betty and my husband at our wedding.   She was in a care home and died because Matt Hancock decided to let covid p…
374,matt hancock,1597635589784104963,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
375,matt hancock,1597635581197971456,15.0,🅱️REAKING; I'm A Celeb's Matt Hancock abandons Gina to fly home solo as he stays to cash in on fame Despite previously c…
376,matt hancock,1597635530862522368,-69.0,"If Matt Hancock has the whip suspended for abandoning his constituents to go on I'm A Celebrity, Geoffrey Cox should have…"
377,matt hancock,1597635498192748544,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
378,matt hancock,1597635487815979011,-74.0,"West Suffolk MP Matt Hancock lost ""I'm a celebrity"". He's lost the Tory whip.   --JJ Jackson wonders if he'll also lose hi…"
379,matt hancock,1597635428706045952,-40.0,#ImACelebrityGetMeOutOfHere - Matt Hancock - brand new startup companies awarded huge Covid testing contracts. People died. #justsaying. Shame on you  https//t.co/Hio8zqCRcm
380,matt hancock,1597635408997015552,69.0,"""He’s probably got quite a lot of courage to go and do something like that."" https//t.co/FwpgfJLVk8"
381,matt hancock,1597635393523810304,-48.0,I just signed the petition calling on   to remove Matt Hancock from I'm a celebrity. His appearance will cause real pain and anguish to those who lost loved ones to Covid-19. Agree? Add your name here  https//t.co/5d40BOfJWw via
382,matt hancock,1597635378416340992,0.0,"Matt Hancock🙄 Ben Jennings - The Guardian, 29/11/22 https//t.co/r5p1mmbP31"
383,matt hancock,1597635349593092096,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
384,matt hancock,1597635335155945473,-30.0,Every time you say 'Matt Hancock' a kitten dies. Stop talking about him.
385,matt hancock,1597635290591793153,18.0,"Matt Hancock’s awfulness just got worse , he hired a PR company to orchestrate a win on #ImACelebrity 🥴… We are so luck…"
386,matt hancock,1597635284069650433,0.0,All of the series only to determine what we already knew; he is indeed third rate.   https//t.co/q2VsDaUDbH Matt Hancock fi…
387,matt hancock,1597635204616974336,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
388,matt hancock,1597635203236737024,-36.0,"How on earth. No let’s rephrase. Why on earth, are we discussing, as headline news, 1) Matt Hancock’s serious political…"
389,matt hancock,1597635192805814273,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
390,matt hancock,1597635170060111874,0.0,Matt Hancock isn't in it is he.
391,matt hancock,1597635114212929537,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
392,matt hancock,1597635102154293248,-34.0,Council calls for Matt Hancock to resign after I'm a Celebrity appearance https//t.co/EeIxkNp43n
393,matt hancock,1597635070453772288,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
394,matt hancock,1597635062539112448,86.0,Dear  please stop making Matt Hancock out to be a hero Sincerely Every nurse in the UK  #ImACelebrity #Nursing
395,matt hancock,1597635055865978881,57.0,BREAKING Scientists have confirmed the technical term for people who've been won over by Matt Hancock's stint on I'm a C…
396,matt hancock,1597635031907721216,0.0,How dare he take public money and remain absent from his 'job' this man needs bringing to heel.  https//t.co/1MVlI37T…
397,matt hancock,1597635029378953216,-74.0,"West Suffolk MP Matt Hancock lost ""I'm a celebrity"". He's lost the Tory whip.   --JJ Jackson wonders if he'll also lose hi…"
398,matt hancock,1597635029202796544,62.0,Letters Organic food is great – if you can afford it https//t.co/SLs6wck4RV
399,matt hancock,1597634989625335808,8.0,A spokesperson from the Covid19 Bereaved Families for Justice ‘Matt Hancock isn’t a celebrity. He’s the former health sec wh…
400,matt hancock,1597634987733307392,49.0,"So pleased to see Matt Hancock’s rehabilitated himself as a decent human being for the credulous. Meanwhile, A&amp;E in Ste…"
401,matt hancock,1597634983010914306,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
402,matt hancock,1597634982566318081,-79.0,The times we live in summed up . Matt Hancock complicit in lying to the nation and destroying the economy with lockdow…
403,matt hancock,1597634950987415553,0.0,"Moonlighting MPs including ‘I’m a Celeb’  Matt Hancock have pocketed £9.6m by working second jobs in just over a year,…"
404,matt hancock,1597634908205510656,86.0,Dear  please stop making Matt Hancock out to be a hero Sincerely Every nurse in the UK  #ImACelebrity #Nursing
405,matt hancock,1597634907987415041,-21.0,I’m certainly not the biggest fan of Matt Hancock but there’s something really grating about seeing those who opposed lifti…
406,matt hancock,1597634879893950464,-30.0,"Remember when Matt Hancock gave his mate, a pub landlord with no previous experience making medical supplies, a £30 mil…"
407,matt hancock,1597634863859105793,-62.0,"Look, Matt Hancock did not kill anyone.  His name was not put as cause of death on death certificates   My bro…"
408,matt hancock,1597634849355202561,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
409,matt hancock,1597634825892265984,0.0,MATT HANCOCK - You voted for him. I have nothing. 🤷‍♀️ https//t.co/95aPLfiXmC
410,matt hancock,1597634786797182976,0.0,"Bojo was paid £276,130 plus expenses by the Council of Insurance Agents and Brokers just five weeks after he left office desp…"
411,matt hancock,1597634706820198400,-21.0,I’m certainly not the biggest fan of Matt Hancock but there’s something really grating about seeing those who opposed lifti…
